Species;FAO;Stock;Mod;RCP;Year;Month;AreaBefore;AreaAfter;AreaAfter_Temp;AreaAfter_Sal;AreaAfter_O2
Strömming;HER;her.27.28;EC-EARTH;rcp85;2042;4;4863,324;3535,004;3661,055;4737,273;4844,043
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2042;4;13103,46;1625,736;1648,026;10994,93;12919,21
Strömming;HER;ALL;EC-EARTH;rcp85;2042;5;57712,54;49716,37;52160,56;55103,89;57411,19
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2042;5;17309,32;15179,05;15199,01;17309,32;17289,35
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2042;5;30024,89;28249,86;28356,44;29876,09;29995,87
Strömming;HER;her.27.28;EC-EARTH;rcp85;2042;5;4863,324;4609,689;4655,42;4782,077;4840,999
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2042;5;13103,46;8972,82;11292,35;10641,71;12851,1
Strömming;HER;ALL;EC-EARTH;rcp85;2042;6;57712,54;28820,77;29305,81;54890,69;57321,33
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2042;6;17309,32;8953,288;8982,154;17309,32;17280,46
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2042;6;30024,89;15803,54;15864,42;29881,35;29975,14
Strömming;HER;her.27.28;EC-EARTH;rcp85;2042;6;4863,324;2860,385;2860,385;4791,232;4831,866
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2042;6;13103,46;5805,901;6201,189;10425,15;12790,87
Strömming;HER;ALL;EC-EARTH;rcp85;2042;7;57712,54;18947,79;19135,7;55066,08;57101,46
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2042;7;17309,32;5972,072;6009,811;17309,32;17271,58
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2042;7;30024,89;11159,65;11220,61;29957,3;29864,56
Strömming;HER;her.27.28;EC-EARTH;rcp85;2042;7;4863,324;1950,832;1950,832;4863,324;4814,611
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2042;7;13103,46;2819,688;2908,898;10524,59;12690,45
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2042;1;57712,54;23444,41;23619,16;53101,16;57391,53
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2042;1;17309,32;13388,65;13536,83;17309,32;17161,13
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2042;1;30024,89;10647,74;10653,53;29522,89;29989,77
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2042;1;4863,324;2373,126;2373,126;4664,77;4834,903
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2042;1;13103,46;491,7458;512,5155;8990,289;12965,75
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2042;2;57712,54;9675,524;9765,501;53117,7;57397,9
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2042;2;17309,32;6675,065;6765,043;17309,32;17219,35
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2042;2;30024,89;3142,302;3142,302;29384,92;29996,95
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2042;2;4863,324;326,1112;326,1112;4651,549;4843,029
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2042;2;13103,46;189,1479;189,1479;9146,697;12906,74
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2042;3;57712,54;8003,712;8101,503;53226,33;57384,63
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2042;3;17309,32;5831,477;5929,268;17309,32;17211,53
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2042;3;30024,89;2026,209;2026,209;29513,98;29997,9
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2042;3;4863,324;98,34995;98,34995;4707,717;4843,028
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2042;3;13103,46;184,6572;184,6572;9128,163;12900,33
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2042;4;57712,54;26760,36;26997,33;53196,01;57381,54
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2042;4;17309,32;16928,49;17014,1;17309,32;17223,72
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2042;4;30024,89;10651,32;10802,69;29569,88;29989,14
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2042;4;4863,324;2213,176;2361,636;4713,845;4842,012
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2042;4;13103,46;123,3336;123,3336;9041,947;12893,81
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2042;5;57712,54;47372,67;51683,39;52885,11;57298,25
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2042;5;17309,32;17076,76;17161,27;17309,32;17224,81
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2042;5;30024,89;25603,72;26070,12;29548,84;29985,04
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2042;5;4863,324;4557,088;4700,456;4718,941;4836,936
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2042;5;13103,46;7063,514;10823,32;8752,082;12813,53
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2042;6;57712,54;28805,81;30311,05;53062,34;57158,96
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2042;6;17309,32;10477,52;10585,72;17309,32;17201,12
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2042;6;30024,89;15393,22;15471,6;29667,72;29958,12
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2042;6;4863,324;3129,493;3129,493;4663,824;4824,754
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2042;6;13103,46;4765,711;6086,257;8808,534;12724,86
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2042;7;57712,54;21454,09;22216,12;53423,92;57152,31
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2042;7;17309,32;7078,169;7165,873;17309,32;17221,62
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2042;7;30024,89;12385,16;12457,64;29708,35;29910,7
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2042;7;4863,324;1565,652;1565,652;4713,842;4823,738
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2042;7;13103,46;3537,006;4138,849;9129,484;12745,13
Strömming;HER;ALL;HadGEM2-ES;rcp45;2042;1;57712,54;22906,06;23180,36;55486,83;57282,3
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2042;1;17309,32;11992,43;12241,32;17309,32;17060,43
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2042;1;30024,89;11154,48;11179,89;29892,44;29992,79
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2042;1;4863,324;1673,924;1673,924;4800,382;4863,324
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2042;1;13103,46;796,6566;796,6566;11010,2;12954,21
Strömming;HER;ALL;HadGEM2-ES;rcp45;2042;2;57712,54;26248,63;26461,98;55748,35;57361,24
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2042;2;17309,32;15445,39;15629,38;17309,32;17125,33
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2042;2;30024,89;11700,27;11729,63;29842,61;29980,71
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2042;2;4863,324;1962,579;1963,617;4752,517;4854,168
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2042;2;13103,46;299,1195;299,1195;11321,55;12980,33
Strömming;HER;ALL;HadGEM2-ES;rcp45;2042;3;57712,54;29504,13;29659,55;55852,37;57375,87
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2042;3;17309,32;17165,63;17309,32;17309,32;17165,63
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2042;3;30024,89;13416,34;13428,06;29787,8;29995,31
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2042;3;4863,324;2746,775;2746,775;4701,525;4852,162
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2042;3;13103,46;138,9872;138,9872;11478,48;12940,07
Strömming;HER;ALL;HadGEM2-ES;rcp45;2042;4;57712,54;48836,17;49290,04;55339,62;57330,37
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2042;4;17309,32;17169,21;17309,32;17309,32;17169,21
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2042;4;30024,89;27781,12;27981,37;29810,27;29993,95
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2042;4;4863,324;4673,072;4813,384;4723,012;4842,012
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2042;4;13103,46;6555,044;6668,545;10943,26;12892,35
Strömming;HER;ALL;HadGEM2-ES;rcp45;2042;5;57712,54;39850,26;42517,93;54879,52;57192,2
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2042;5;17309,32;10360,7;10496,43;17309,32;17173,59
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2042;5;30024,89;22098,5;22193,61;29854,58;29958,85
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2042;5;4863,324;3881,138;3881,138;4758,666;4843,028
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2042;5;13103,46;9565,976;12002,81;10440,76;12784,9
Strömming;HER;ALL;HadGEM2-ES;rcp45;2042;6;57712,54;24561,17;25287,1;54832,44;57087,58
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2042;6;17309,32;7348,346;7450,392;17309,32;17207,28
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2042;6;30024,89;13288,33;13442,21;29960,2;29898,06
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2042;6;4863,324;2709,292;2709,292;4863,324;4862,309
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2042;6;13103,46;5115,968;5585,972;10288,05;12707,38
Strömming;HER;ALL;HadGEM2-ES;rcp45;2042;7;57712,54;19282,64;19708,85;54732,03;57055,35
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2042;7;17309,32;6738,679;6851,647;17309,32;17196,35
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2042;7;30024,89;11397,52;11535,13;29948,53;29834,15
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2042;7;4863,324;1492,348;1492,348;4861,295;4832,884
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2042;7;13103,46;2284,059;2459,685;10199,31;12749,98
Strömming;HER;ALL;HadGEM2-ES;rcp85;2042;1;57712,54;32924,17;33139,3;55553,28;57304,2
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2042;1;17309,32;15410,47;15599,31;17309,32;17120,48
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2042;1;30024,89;17712,86;17739,15;29817,79;29957,64
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2042;1;4863,324;3380,525;3380,525;4719,944;4833,89
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2042;1;13103,46;1330,566;1330,566;11151,3;12951,22
Strömming;HER;ALL;HadGEM2-ES;rcp85;2042;2;57712,54;23844,08;24032,19;55545,61;57325,39
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2042;2;17309,32;13312,33;13482,61;17309,32;17139,05
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2042;2;30024,89;11233,21;11251,06;29819,87;29964,29
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2042;2;4863,324;1906,022;1906,022;4722,995;4836,935
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2042;2;13103,46;462,4279;462,4279;11141,55;12947,18
Strömming;HER;ALL;HadGEM2-ES;rcp85;2042;3;57712,54;27074,45;27120,22;55423,02;57456,54
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2042;3;17309,32;17277,19;17309,32;17309,32;17277,19
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2042;3;30024,89;10820,34;10833,98;29816,77;29977,54
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2042;3;4863,324;1806,493;1806,493;4718,927;4844,043
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2042;3;13103,46;390,6663;390,6663;11022,06;12926,94
Strömming;HER;ALL;HadGEM2-ES;rcp85;2042;4;57712,54;49646,15;51832,29;54910,8;57393,2
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2042;4;17309,32;17291,63;17309,32;17309,32;17291,63
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2042;4;30024,89;28293,8;28556,09;29763,72;29966,78
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2042;4;4863,324;4604,716;4771,546;4696,495;4840,996
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2042;4;13103,46;6771,613;8677,777;10562,89;12859,92
Strömming;HER;ALL;HadGEM2-ES;rcp85;2042;5;57712,54;42043,77;44529,22;54854,61;57321,65
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2042;5;17309,32;12209,69;12238,04;17309,32;17280,97
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2042;5;30024,89;22835,72;22842,6;29861,89;29945,03
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2042;5;4863,324;3860,778;3860,778;4768,848;4832,876
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2042;5;13103,46;9113,454;11563,66;10408,53;12820,79
Strömming;HER;ALL;HadGEM2-ES;rcp85;2042;6;57712,54;24014,16;24134,61;54938,69;57230,51
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2042;6;17309,32;6746,049;6778,663;17309,32;17276,71
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2042;6;30024,89;13961,69;13986,45;29936,86;29902,93
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2042;6;4863,324;2528,23;2528,23;4839,976;4831,866
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2042;6;13103,46;4767,26;4830,332;10417,64;12776
Strömming;HER;ALL;HadGEM2-ES;rcp85;2042;7;57712,54;18393,14;18517,17;54994,3;57076,81
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2042;7;17309,32;6026,46;6035,318;17309,32;17294,04
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2042;7;30024,89;10316,96;10392,26;29961,17;29790,98
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2042;7;4863,324;1441,03;1441,03;4863,324;4831,869
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2042;7;13103,46;3192,197;3232,065;10448,95;12716,92
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2043;1;57712,54;46663,46;47189,12;109841,8;117001,8
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2043;1;17309,32;26667,8;27143,81;35329,74;33172,99
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2043;1;30024,89;21053,31;21102,96;59861,08;62967,45
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2043;1;4863,324;4081,638;4081,638;9353,033;9975,178
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2043;1;13103,46;1144,286;1144,286;20273,66;26778,12
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2043;2;57712,54;19939,59;20207,2;55164,54;57302,02
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2043;2;17309,32;14449,48;14702,43;17309,32;17056,37
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2043;2;30024,89;6196,747;6211,404;29816,63;29984,26
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2043;2;4863,324;1023,879;1023,879;4715,865;4844,043
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2043;2;13103,46;250,3349;250,3349;10761,82;12986,52
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2043;3;57712,54;22943;23190,16;55314,7;57304,07
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2043;3;17309,32;16985,38;17200,3;17309,32;17094,41
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2043;3;30024,89;7028,478;7060,718;29761,05;29969,67
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2043;3;4863,324;1272,013;1272,013;4670,9;4846,073
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2043;3;13103,46;35,98805;35,98805;10969,47;12965,13
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2043;4;57712,54;44851,24;45341,97;55069,71;57311,01
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2043;4;17309,32;17151,76;17309,32;17309,32;17151,76
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2043;4;30024,89;25526,56;25812,6;29733,22;29983,2
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2043;4;4863,324;4395,504;4591,885;4666,944;4840,996
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2043;4;13103,46;4638,904;4686,037;10752,3;12901,18
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2043;5;57712,54;41478,99;44448,91;54646,88;57279,91
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2043;5;17309,32;12067,15;12216,11;17309,32;17160,36
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2043;5;30024,89;22540,87;22618,25;29807,74;29973,05
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2043;5;4863,324;3850,296;3852,333;4728,115;4829,828
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2043;5;13103,46;9196,058;11941,53;10253,05;12871,64
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2043;6;57712,54;25842,65;26605,1;54849,32;57183,3
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2043;6;17309,32;7608,823;7782,412;17309,32;17135,73
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2043;6;30024,89;14210,7;14278,39;29931,53;29964,12
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2043;6;4863,324;2525,364;2525,364;4850,131;4846,075
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2043;6;13103,46;5614,974;6136,141;10333,6;12808,58
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2043;7;57712,54;19732,89;20149,71;54862,56;57176,47
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2043;7;17309,32;5973,54;6114,775;17309,32;17168,09
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2043;7;30024,89;11056,77;11115,07;29922,38;29941,78
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2043;7;4863,324;1434,953;1434,953;4839,976;4834,915
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2043;7;13103,46;3974,717;4192;10355,99;12791,73
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2043;1;57712,54;23069,54;23230,79;55979,41;57353,8
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2043;1;17309,32;11653,51;11798,29;17309,32;17164,54
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2043;1;30024,89;11371,05;11387,52;29827,1;29970,25
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2043;1;4863,324;2380,258;2380,258;4732,183;4831,857
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2043;1;13103,46;1024,536;1024,536;11568,13;12944,15
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2043;2;57712,54;15683,32;15791,36;55508,15;57407,99
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2043;2;17309,32;8953,53;9055,63;17309,32;17207,22
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2043;2;30024,89;7010,686;7016,619;29763,23;29985,68
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2043;2;4863,324;1348,385;1348,385;4688,345;4832,873
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2043;2;13103,46;290,0818;290,0818;11160,73;12940,23
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2043;3;57712,54;25028,96;25108,88;55264,94;57402,51
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2043;3;17309,32;16761,79;16840,6;17309,32;17230,51
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2043;3;30024,89;9175,489;9176,59;29783,45;29977,49
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2043;3;4863,324;1833,497;1833,497;4690,389;4823,723
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2043;3;13103,46;267,5003;267,5003;10897,31;12919,64
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2043;4;57712,54;45938,42;46361,1;54929,13;57388,78
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2043;4;17309,32;17208,16;17309,32;17309,32;17208,16
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2043;4;30024,89;26952,07;27260,47;29705,21;29984,58
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2043;4;4863,324;4450,918;4635,184;4679,059;4832,873
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2043;4;13103,46;4161,712;4174,816;10639,73;12921,18
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2043;5;57712,54;48176,79;50876,51;54888,42;57304,76
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2043;5;17309,32;13251,86;13351,99;17309,32;17209,2
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2043;5;30024,89;27692,57;27773,29;29845,68;29987,07
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2043;5;4863,324;4545,638;4551,747;4753,576;4844,045
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2043;5;13103,46;9901,366;12420,25;10458,55;12833,62
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2043;6;57712,54;24805,51;25489,71;54726,59;57159,96
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2043;6;17309,32;6631,926;6715,212;17309,32;17226,04
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2043;6;30024,89;13321,62;13393,56;29868,77;29941,01
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2043;6;4863,324;2451,071;2451,071;4771,9;4834,912
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2043;6;13103,46;6177,269;6706,25;10273,63;12718,05
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2043;7;57712,54;19867,35;20177,85;54751,36;57163,05
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2043;7;17309,32;6629,073;6716,682;17309,32;17221,71
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2043;7;30024,89;11559,05;11609,71;29909,57;29930,4
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2043;7;4863,324;1358,776;1358,776;4814,593;4823,745
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2043;7;13103,46;2941,605;3113,838;10257,61;12736,06
Strömming;HER;ALL;EC-EARTH;rcp45;2043;1;57712,54;19579,65;19758,6;55670,91;57362,62
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2043;1;17309,32;11257,14;11403,95;17309,32;17162,51
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2043;1;30024,89;8605,75;8637,884;29714,31;29964,75
Strömming;HER;her.27.28;EC-EARTH;rcp45;2043;1;4863,324;1887,386;1887,386;4640,391;4842,013
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2043;1;13103,46;473,5477;473,5477;11372,41;12960,49
Strömming;HER;ALL;EC-EARTH;rcp45;2043;2;57712,54;12423,36;12529,87;55888,39;57405,35
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2043;2;17309,32;7875,869;7959,956;17309,32;17225,24
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2043;2;30024,89;4781,141;4803,566;29699,77;29972,49
Strömming;HER;her.27.28;EC-EARTH;rcp45;2043;2;4863,324;910,0469;910,0469;4638,282;4840,997
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2043;2;13103,46;123,7773;123,7773;11602,54;12931,8
Strömming;HER;ALL;EC-EARTH;rcp45;2043;3;57712,54;24209,15;24278,39;55828,13;57405,31
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2043;3;17309,32;16683,48;16747,84;17309,32;17244,96
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2043;3;30024,89;8475,042;8479,917;29747,02;29974,74
Strömming;HER;her.27.28;EC-EARTH;rcp45;2043;3;4863,324;1871,403;1871,403;4659,727;4824,741
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2043;3;13103,46;41,1203;41,1203;11495,02;12910,74
Strömming;HER;ALL;EC-EARTH;rcp45;2043;4;57712,54;45002,51;45359;55452,92;57440,41
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2043;4;17309,32;17280,55;17309,32;17309,32;17280,55
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2043;4;30024,89;26047,99;26332,11;29735,17;29983,19
Strömming;HER;her.27.28;EC-EARTH;rcp45;2043;4;4863,324;4330,168;4525,503;4667,989;4839,983
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2043;4;13103,46;4116,452;4160,055;11131,67;12901,8
Strömming;HER;ALL;EC-EARTH;rcp45;2043;5;57712,54;51322,2;53662,48;55162,79;57346,15
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2043;5;17309,32;16538,89;16548,85;17309,32;17299,36
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2043;5;30024,89;28020,82;28073,58;29861,3;29958,73
Strömming;HER;her.27.28;EC-EARTH;rcp45;2043;5;4863,324;4731,17;4760,664;4775,97;4835,92
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2043;5;13103,46;9447,79;11725,35;10717,3;12813,19
Strömming;HER;ALL;EC-EARTH;rcp45;2043;6;57712,54;28374,05;28531,02;54990,52;57232,63
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2043;6;17309,32;7812,72;7846,456;17309,32;17275,59
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2043;6;30024,89;15479,47;15482,52;29872;29960,47
Strömming;HER;her.27.28;EC-EARTH;rcp45;2043;6;4863,324;2915,964;2915,964;4778,006;4831,866
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2043;6;13103,46;6740,887;6861,058;10534,34;12721,7
Strömming;HER;ALL;EC-EARTH;rcp45;2043;7;57712,54;18863,68;19022,85;55399,74;57108,31
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2043;7;17309,32;4702,294;4755,541;17309,32;17225,15
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2043;7;30024,89;10337,93;10340,99;29969,89;29936,8
Strömming;HER;her.27.28;EC-EARTH;rcp45;2043;7;4863,324;2043,294;2043,294;4863,324;4862,309
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2043;7;13103,46;4695,029;4797,891;10845,66;12671,49
Strömming;HER;ALL;EC-EARTH;rcp85;2043;1;57712,54;29617,84;29769,26;55557,81;57392,06
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2043;1;17309,32;14945,51;15094,99;17309,32;17159,84
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2043;1;30024,89;14678,86;14680,8;29770,1;30001
Strömming;HER;her.27.28;EC-EARTH;rcp85;2043;1;4863,324;3236,683;3236,683;4706,706;4847,088
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2043;1;13103,46;1280,846;1280,846;11203,52;12956,35
